Data run ended at:  Tuesday, November 9, 2021	1:51:43 PM
Total number of sweeps:  21817	live time (sec):  436.340000	real time (sec):  583.032000


time (sec)	counts
4.640000E-3	4.790000E+2
4.660000E-3	4.890000E+2
4.680000E-3	4.840000E+2
4.700000E-3	4.500000E+2
4.720000E-3	4.670000E+2
4.740000E-3	4.930000E+2
4.760000E-3	4.470000E+2
4.780000E-3	4.640000E+2
4.800000E-3	4.310000E+2
4.820000E-3	4.790000E+2
4.840000E-3	4.690000E+2
4.860000E-3	4.520000E+2
4.880000E-3	4.680000E+2
4.900000E-3	4.460000E+2
4.920000E-3	4.000000E+2
4.940000E-3	4.850000E+2
4.960000E-3	4.720000E+2
4.980000E-3	4.260000E+2
5.000000E-3	4.430000E+2
5.020000E-3	4.330000E+2
5.040000E-3	4.210000E+2
5.060000E-3	4.310000E+2
5.080000E-3	4.230000E+2
5.100000E-3	4.130000E+2
5.120000E-3	3.940000E+2
5.140000E-3	3.700000E+2
5.160000E-3	3.870000E+2
5.180000E-3	4.030000E+2
5.200000E-3	3.650000E+2
5.220000E-3	3.850000E+2
5.240000E-3	4.340000E+2
5.260000E-3	4.150000E+2
5.280000E-3	4.530000E+2
5.300000E-3	4.620000E+2
5.320000E-3	4.650000E+2
5.340000E-3	4.950000E+2
5.360000E-3	4.360000E+2
5.380000E-3	4.460000E+2
5.400000E-3	4.570000E+2
5.420000E-3	4.570000E+2
5.440000E-3	4.680000E+2
5.460000E-3	4.700000E+2
5.480000E-3	4.370000E+2
5.500000E-3	4.740000E+2
5.520000E-3	4.750000E+2
5.540000E-3	4.500000E+2
5.560000E-3	4.560000E+2
5.580000E-3	4.930000E+2
5.600000E-3	4.290000E+2
5.620000E-3	4.800000E+2
5.640000E-3	4.510000E+2
5.660000E-3	4.670000E+2
5.680000E-3	4.810000E+2
5.700000E-3	4.490000E+2
5.720000E-3	4.250000E+2
5.740000E-3	5.140000E+2
5.760000E-3	4.910000E+2
5.780000E-3	4.590000E+2
5.800000E-3	4.880000E+2
5.820000E-3	4.870000E+2
5.840000E-3	4.370000E+2
5.860000E-3	4.440000E+2
5.880000E-3	4.730000E+2
5.900000E-3	4.460000E+2
5.920000E-3	4.600000E+2
5.940000E-3	4.620000E+2
5.960000E-3	4.790000E+2
5.980000E-3	4.540000E+2
6.000000E-3	4.600000E+2
6.020000E-3	4.850000E+2
6.040000E-3	5.010000E+2
6.060000E-3	4.800000E+2
6.080000E-3	4.730000E+2
6.100000E-3	4.810000E+2
6.120000E-3	4.740000E+2
6.140000E-3	4.980000E+2
6.160000E-3	4.730000E+2
